"会話ID","name","text","charId","演出備考"
"LIGHTHOUSE_LILITH_ENCOUNTER","常闇のリリス","お前たちが相対しているのは、魔術の深淵に座す者であることを。","","種別=会話; 行=6/6; 参照=big_tower_lilith_encounter:actions[0]; event=big_tower_lilith_encounter; actions=[CONV(value=""LIGHTHOUSE_LILITH_ENCOUNTER"") -> BOSS(value=301061,winEventId=""big_tower_clear"")]"
"LIGHTHOUSE_CLEAR","常闇のリリス","ああ、私の結界が…混沌の光が空に溶けていく…","","種別=会話; 行=1/8; 参照=big_tower_clear:actions[0]; event=big_tower_clear; actions=[CONV(value=""LIGHTHOUSE_CLEAR"") -> FLAG(key=""lighthouseCleared"") -> FLAG(key=""bigTowerCleared"") -> STEP(value=7) -> SUB(value=0) -> LOG(value=""光の神殿を覆う結界が消えた。"")]"
"LIGHTHOUSE_CLEAR","常闇のリリス","身の程知らずとは、私のこと。ヴェルド、ジャスパー、気をつけなさい。","","種別=会話; 行=2/8; 参照=big_tower_clear:actions[0]; event=big_tower_clear; actions=[CONV(value=""LIGHTHOUSE_CLEAR"") -> FLAG(key=""lighthouseCleared"") -> FLAG(key=""bigTowerCleared"") -> STEP(value=7) -> SUB(value=0) -> LOG(value=""光の神殿を覆う結界が消えた。"")]"
"LIGHTHOUSE_CLEAR","常闇のリリス","……小さな反逆者じゃない。失われたはずの…光の神の加護が、まだここに…","","種別=会話; 行=3/8; 参照=big_tower_clear:actions[0]; event=big_tower_clear; actions=[CONV(value=""LIGHTHOUSE_CLEAR"") -> FLAG(key=""lighthouseCleared"") -> FLAG(key=""bigTowerCleared"") -> STEP(value=7) -> SUB(value=0) -> LOG(value=""光の神殿を覆う結界が消えた。"")]"
"LIGHTHOUSE_CLEAR","システム","リリスの消滅と同時に、大灯台の頂、黒き光の波動が鈍い音をたてて砕け散った。","","種別=会話; 行=4/8; 参照=big_tower_clear:actions[0]; event=big_tower_clear; actions=[CONV(value=""LIGHTHOUSE_CLEAR"") -> FLAG(key=""lighthouseCleared"") -> FLAG(key=""bigTowerCleared"") -> STEP(value=7) -> SUB(value=0) -> LOG(value=""光の神殿を覆う結界が消えた。"")]"
"LIGHTHOUSE_CLEAR","ケイト","やった、魔力の濁りが消えました！これで神殿の結界も解かれたはずです。","104","種別=会話; 行=5/8; 参照=big_tower_clear:actions[0]; event=big_tower_clear; actions=[CONV(value=""LIGHTHOUSE_CLEAR"") -> FLAG(key=""lighthouseCleared"") -> FLAG(key=""bigTowerCleared"") -> STEP(value=7) -> SUB(value=0) -> LOG(value=""光の神殿を覆う結界が消えた。"")]"
"LIGHTHOUSE_CLEAR","サラ","あの人最期に…光の神様…まだ私たちを見守ってくれているのでしょうか…？","110","種別=会話; 行=6/8; 参照=big_tower_clear:actions[0]; event=big_tower_clear; actions=[CONV(value=""LIGHTHOUSE_CLEAR"") -> FLAG(key=""lighthouseCleared"") -> FLAG(key=""bigTowerCleared"") -> STEP(value=7) -> SUB(value=0) -> LOG(value=""光の神殿を覆う結界が消えた。"")]"
"LIGHTHOUSE_CLEAR","ジョセフ","確かにそんなこと言ってやがったな。だが、ただの負け惜しみじゃねえか？","101","種別=会話; 行=7/8; 参照=big_tower_clear:actions[0]; event=big_tower_clear; actions=[CONV(value=""LIGHTHOUSE_CLEAR"") -> FLAG(key=""lighthouseCleared"") -> FLAG(key=""bigTowerCleared"") -> STEP(value=7) -> SUB(value=0) -> LOG(value=""光の神殿を覆う結界が消えた。"")]"
"LIGHTHOUSE_CLEAR","ジョセフ","ともあれ、俺たちの勝ちだ！まだ間に合うはずだ、雷の要塞を越えて、光の神殿へ向かおうぜ。","101","種別=会話; 行=8/8; 参照=big_tower_clear:actions[0]; event=big_tower_clear; actions=[CONV(value=""LIGHTHOUSE_CLEAR"") -> FLAG(key=""lighthouseCleared"") -> FLAG(key=""bigTowerCleared"") -> STEP(value=7) -> SUB(value=0) -> LOG(value=""光の神殿を覆う結界が消えた。"")]"
"QUEST_ZELIED_START","ゼリード","ん、[N:101]、か…まだ生きていたとは驚きだ。
灯台の火は戻ったようだな。","103","種別=会話; 行=1/4; 参照=quest_zelied_start:actions[0]; event=quest_zelied_start; actions=[CONV(value=""QUEST_ZELIED_START"")]"
"QUEST_ZELIED_START","ジョセフ","お、お前、[N:103]じゃねえか！！
今までどこで何してやがった。勝手にいなくなって、悪い噂しか聞かなくなって、死んだとばかり…","101","種別=会話; 行=2/4; 参照=quest_zelied_start:actions[0]; event=quest_zelied_start; actions=[CONV(value=""QUEST_ZELIED_START"")]"
"QUEST_ZELIED_START","ゼリード","…騎士様にはわからねえよ。
んなことより、まだ、上に嫌な気配が残ってるぜ。","103","種別=会話; 行=3/4; 参照=quest_zelied_start:actions[0]; event=quest_zelied_start; actions=[CONV(value=""QUEST_ZELIED_START"")]"
"QUEST_ZELIED_START","ゼリード","あれを放っておけば、ここはまた闇を生み出す。
…性分じゃねえが、頼まれてな。手伝ってくれ。","103","種別=会話; 行=4/4; 参照=quest_zelied_start:actions[0]; event=quest_zelied_start; actions=[CONV(value=""QUEST_ZELIED_START"")]"
"QUEST_ZELIED_TOWER_ECHO_ENCOUNTER","ゼリード","傀儡の機械と魔獣風情が、妙な力を持っちまったみたいだな…","103","種別=会話; 行=1/2; 参照=quest_zelied_tower_echo_encounter:actions[0]; event=quest_zelied_tower_echo_encounter; actions=[CONV(value=""QUEST_ZELIED_TOWER_ECHO_ENCOUNTER"") -> BOSS(value=[301060,302205],bossStatMultiplier=1.25,winEventId=""quest_zelied_tower_echo_clear"")]"
"QUEST_ZELIED_TOWER_ECHO_ENCOUNTER","ゼリード","来るぞ。構えろ！","103","種別=会話; 行=2/2; 参照=quest_zelied_tower_echo_encounter:actions[0]; event=quest_zelied_tower_echo_encounter; actions=[CONV(value=""QUEST_ZELIED_TOWER_ECHO_ENCOUNTER"") -> BOSS(value=[301060,302205],bossStatMultiplier=1.25,winEventId=""quest_zelied_tower_echo_clear"")]"
"QUEST_ZELIED_TOWER_ECHO_CLEAR","ゼリード","……消えたか。これで灯台は本当に静かになる。","","種別=会話; 行=1/2; 参照=quest_zelied_tower_echo_clear:actions[0]; event=quest_zelied_tower_echo_clear; actions=[CONV(value=""QUEST_ZELIED_TOWER_ECHO_CLEAR"")]"
"QUEST_ZELIED_TOWER_ECHO_CLEAR","ゼリード","一階へ戻ろう。俺の答えも、そこで渡す。","","種別=会話; 行=2/2; 参照=quest_zelied_tower_echo_clear:actions[0]; event=quest_zelied_tower_echo_clear; actions=[CONV(value=""QUEST_ZELIED_TOWER_ECHO_CLEAR"")]"
"QUEST_ZELIED_REPORT","ゼリード","改めて、ありがとな。[N:301]、[N:101]。
俺一人じゃ、あんな化け物倒すのは厳しかった。","103","種別=会話; 行=1/7; 参照=quest_zelied_report:actions[0]; event=quest_zelied_report; actions=[CONV(value=""QUEST_ZELIED_REPORT"")]"
"QUEST_ZELIED_REPORT","ゼリード","あの儀式のあと、俺みたいな斥候は王国から追放された…いや違うな、全ての犯人にされたんだ。","103","種別=会話; 行=2/7; 参照=quest_zelied_report:actions[0]; event=quest_zelied_report; actions=[CONV(value=""QUEST_ZELIED_REPORT"")]"
"QUEST_ZELIED_REPORT","ゼリード","だから今日までずっと身を潜めてきた。会いに行けなくて悪かったな、戦友。","103","種別=会話; 行=3/7; 参照=quest_zelied_report:actions[0]; event=quest_zelied_report; actions=[CONV(value=""QUEST_ZELIED_REPORT"")]"
"QUEST_ZELIED_REPORT","ジョセフ","そんなことが…何も知らず、すまなかった。
お前はそれでも影から、民を守っていたんだな。","101","種別=会話; 行=4/7; 参照=quest_zelied_report:actions[0]; event=quest_zelied_report; actions=[CONV(value=""QUEST_ZELIED_REPORT"")]"
"QUEST_ZELIED_REPORT","ゼリード","柄じゃねえけどな。俺にも騎士様の志とやらが
しみこんじまったみたいだ。","103","種別=会話; 行=5/7; 参照=quest_zelied_report:actions[0]; event=quest_zelied_report; actions=[CONV(value=""QUEST_ZELIED_REPORT"")]"
"QUEST_ZELIED_REPORT","ゼリード","……俺も、お前たちの旅に連れてってくれ。
世界の真実とやら、奪いに行かせてくれ。","103","種別=会話; 行=6/7; 参照=quest_zelied_report:actions[0]; event=quest_zelied_report; actions=[CONV(value=""QUEST_ZELIED_REPORT"")]"
"QUEST_ZELIED_REPORT","システム","[N:103]が仲間に加わった！","","種別=会話; 行=7/7; 参照=quest_zelied_report:actions[0]; event=quest_zelied_report; actions=[CONV(value=""QUEST_ZELIED_REPORT"")]"
"LOCKED_LIGHT_PALACE","システム","神殿の入口を覆う光の膜が、触れる前から肌を刺す。清らかな光ではない。術式で閉じられた結界だ。","","種別=会話; 行=1/2; 参照=locked_light_palace:actions[0]; event=locked_light_palace; actions=[CONV(value=""LOCKED_LIGHT_PALACE"")]"
"LOCKED_LIGHT_PALACE","ジョセフ","レナードが言っていた大灯台。あそこの装置を止めなきゃ、この膜は破れそうにねえ。","101","種別=会話; 行=2/2; 参照=locked_light_palace:actions[0]; event=locked_light_palace; actions=[CONV(value=""LOCKED_LIGHT_PALACE"")]"
"LIGHT_PALACE_PRISON_KING","国王","……誰か、いるのか。
その足音は、神官どものものではないな。","","種別=会話; 行=1/7; 参照=light_palace_prison_king:actions[0]; event=light_palace_prison_king; actions=[CONV(value=""LIGHT_PALACE_PRISON_KING"")]"
"LIGHT_PALACE_PRISON_KING","国王","この身は国王と呼ばれた男だ。
だが今は、ただの咎人だ。","","種別=会話; 行=2/7; 参照=light_palace_prison_king:actions[0]; event=light_palace_prison_king; actions=[CONV(value=""LIGHT_PALACE_PRISON_KING"")]"
"LIGHT_PALACE_PRISON_KING","国王","ヴェルドは……最も高潔な聖騎士であった。
民の名を、私より多く覚えていた男だ。","","種別=会話; 行=3/7; 参照=light_palace_prison_king:actions[0]; event=light_palace_prison_king; actions=[CONV(value=""LIGHT_PALACE_PRISON_KING"")]"
"LIGHT_PALACE_PRISON_KING","国王","それが今は、まるで別人だ。
目だけが、深い井戸の底に沈んでいる。","","種別=会話; 行=4/7; 参照=light_palace_prison_king:actions[0]; event=light_palace_prison_king; actions=[CONV(value=""LIGHT_PALACE_PRISON_KING"")]"
"LIGHT_PALACE_PRISON_KING","国王","あの過ちの日……プリズム崩壊の日から、
神官たちがおかしくなっていったのは覚えている。","","種別=会話; 行=5/7; 参照=light_palace_prison_king:actions[0]; event=light_palace_prison_king; actions=[CONV(value=""LIGHT_PALACE_PRISON_KING"")]"
"LIGHT_PALACE_PRISON_KING","国王","止めるべきだった。
王の印など捨てて、儀式を止めるべきだった。","","種別=会話; 行=6/7; 参照=light_palace_prison_king:actions[0]; event=light_palace_prison_king; actions=[CONV(value=""LIGHT_PALACE_PRISON_KING"")]"
"LIGHT_PALACE_PRISON_KING","国王","すまない。
すまない、民よ。すまない、光よ。","","種別=会話; 行=7/7; 参照=light_palace_prison_king:actions[0]; event=light_palace_prison_king; actions=[CONV(value=""LIGHT_PALACE_PRISON_KING"")]"
"LIGHT_PALACE_CATALYST_QUEST_START","国王","……一つ、頼みがある。王命ではない。
ここに残された者の、身勝手な頼みだ。","","種別=会話; 行=1/4; 参照=light_palace_catalyst_quest_start:actions[0]; event=light_palace_catalyst_quest_start; actions=[CONV(value=""LIGHT_PALACE_CATALYST_QUEST_START"")]"
"LIGHT_PALACE_CATALYST_QUEST_START","国王","宮殿の工房には、遠い土地の炉と錬金炉を結ぶ古い触媒器があった。
神官たちは価値を知らず、核を抜いて捨てたらしい。","","種別=会話; 行=2/4; 参照=light_palace_catalyst_quest_start:actions[0]; event=light_palace_catalyst_quest_start; actions=[CONV(value=""LIGHT_PALACE_CATALYST_QUEST_START"")]"
"LIGHT_PALACE_CATALYST_QUEST_START","国王","業火の壺を三つ。星銀鋼、虹の結晶、星の涙を一つずつ。
それだけあれば、私の知る組み方で器を起こせる。","","種別=会話; 行=3/4; 参照=light_palace_catalyst_quest_start:actions[0]; event=light_palace_catalyst_quest_start; actions=[CONV(value=""LIGHT_PALACE_CATALYST_QUEST_START"")]"
"LIGHT_PALACE_CATALYST_QUEST_START","国王","そろったら、ここへ持ってきてほしい。
牢の中でも、手だけはまだ動く。","","種別=会話; 行=4/4; 参照=light_palace_catalyst_quest_start:actions[0]; event=light_palace_catalyst_quest_start; actions=[CONV(value=""LIGHT_PALACE_CATALYST_QUEST_START"")]"
"LIGHT_PALACE_CATALYST_QUEST_REPORT_BEFORE","国王","……その匂い。業火の壺まで、本当に持ち帰ったのか。
危うい品だ。こちらへ。","","種別=会話; 行=1/1; 参照=light_palace_catalyst_quest_report:actions[0]; event=light_palace_catalyst_quest_report; actions=[CONV(value=""LIGHT_PALACE_CATALYST_QUEST_REPORT_BEFORE"") -> CONV(value=""LIGHT_PALACE_CATALYST_QUEST_REPORT_AFTER"")]"
"LIGHT_PALACE_CATALYST_QUEST_REPORT_AFTER","国王","星銀で熱を抱き、虹の結晶で流れを分け、星の涙で定着させる。
……よし。まだ、私の指は覚えていた。","","種別=会話; 行=1/3; 参照=light_palace_catalyst_quest_report:actions[1]; event=light_palace_catalyst_quest_report; actions=[CONV(value=""LIGHT_PALACE_CATALYST_QUEST_REPORT_BEFORE"") -> CONV(value=""LIGHT_PALACE_CATALYST_QUEST_REPORT_AFTER"")]"
"LIGHT_PALACE_CATALYST_QUEST_REPORT_AFTER","国王","これは『星詠みの触媒器』。
持つ者のいる場所を仮の工房として、鍛冶と錬金の火をつなぐ器だ。","","種別=会話; 行=2/3; 参照=light_palace_catalyst_quest_report:actions[1]; event=light_palace_catalyst_quest_report; actions=[CONV(value=""LIGHT_PALACE_CATALYST_QUEST_REPORT_BEFORE"") -> CONV(value=""LIGHT_PALACE_CATALYST_QUEST_REPORT_AFTER"")]"
"LIGHT_PALACE_CATALYST_QUEST_REPORT_AFTER","国王","受け取ってくれ。
王冠ではなく、旅の役に立つものを渡せるのは……久しぶりだ。","","種別=会話; 行=3/3; 参照=light_palace_catalyst_quest_report:actions[1]; event=light_palace_catalyst_quest_report; actions=[CONV(value=""LIGHT_PALACE_CATALYST_QUEST_REPORT_BEFORE"") -> CONV(value=""LIGHT_PALACE_CATALYST_QUEST_REPORT_AFTER"")]"
"LIGHT_PALACE_PRISON_KING_AFTER_CATALYST","国王","触媒器は、持ち主の手入れで長く働く。
炉の音が鈍ったら、煤を落としてやってくれ。","","種別=会話; 行=1/2; 参照=light_palace_prison_king_after_catalyst:actions[0]; event=light_palace_prison_king_after_catalyst; actions=[CONV(value=""LIGHT_PALACE_PRISON_KING_AFTER_CATALYST"")]"
"LIGHT_PALACE_PRISON_KING_AFTER_CATALYST","国王","どこにいても工房の火は呼べる。
だが、火を急かしすぎるな。良い仕事ほど、待つ時間が要る。","","種別=会話; 行=2/2; 参照=light_palace_prison_king_after_catalyst:actions[0]; event=light_palace_prison_king_after_catalyst; actions=[CONV(value=""LIGHT_PALACE_PRISON_KING_AFTER_CATALYST"")]"
"LIGHT_PALACE_PRISON_PRIEST_A","老神職","わしらは、深淵に魅入られなんだ。
誇りではない。光の加護が、首輪を拒んだだけじゃ。","","種別=会話; 行=1/4; 参照=light_palace_prison_priest_a:actions[0]; event=light_palace_prison_priest_a; actions=[CONV(value=""LIGHT_PALACE_PRISON_PRIEST_A"")]"
"LIGHT_PALACE_PRISON_PRIEST_A","老神職","そのせいで、ここに押し込められた。
祝福の名を借りた飢えは、じわじわ来る。","","種別=会話; 行=2/4; 参照=light_palace_prison_priest_a:actions[0]; event=light_palace_prison_priest_a; actions=[CONV(value=""LIGHT_PALACE_PRISON_PRIEST_A"")]"
"LIGHT_PALACE_PRISON_PRIEST_A","老神職","神官ジャスパーは、最初から狂っていたわけではない。
夜ごと、割れたプリズムの前で何かを書き続けておった。","","種別=会話; 行=3/4; 参照=light_palace_prison_priest_a:actions[0]; event=light_palace_prison_priest_a; actions=[CONV(value=""LIGHT_PALACE_PRISON_PRIEST_A"")]"
"LIGHT_PALACE_PRISON_PRIEST_A","老神職","第七の光だ、新しい理だ、と。
あれは信仰ではない。己の耳にだけ届く声への返事じゃ。","","種別=会話; 行=4/4; 参照=light_palace_prison_priest_a:actions[0]; event=light_palace_prison_priest_a; actions=[CONV(value=""LIGHT_PALACE_PRISON_PRIEST_A"")]"
"LIGHT_PALACE_PRISON_PRIEST_B","若い神職","ここでは、祈る声から先に弱っていきます。
声が枯れると、自分の名前まで遠くなる。","","種別=会話; 行=1/4; 参照=light_palace_prison_priest_b:actions[0]; event=light_palace_prison_priest_b; actions=[CONV(value=""LIGHT_PALACE_PRISON_PRIEST_B"")]"
"LIGHT_PALACE_PRISON_PRIEST_B","若い神職","それでも、誰かが夜に小さく唱えるんです。
まだ光は奪われていない、と。","","種別=会話; 行=2/4; 参照=light_palace_prison_priest_b:actions[0]; event=light_palace_prison_priest_b; actions=[CONV(value=""LIGHT_PALACE_PRISON_PRIEST_B"")]"
"LIGHT_PALACE_PRISON_PRIEST_B","若い神職","レイラ様は何度も扉を叩いていました。
命令に逆らえず、それでも逆らおうとしていた。","","種別=会話; 行=3/4; 参照=light_palace_prison_priest_b:actions[0]; event=light_palace_prison_priest_b; actions=[CONV(value=""LIGHT_PALACE_PRISON_PRIEST_B"")]"
"LIGHT_PALACE_PRISON_PRIEST_B","若い神職","あの方を責めないでください。
鎧の中で、誰より傷ついている音がしました。","","種別=会話; 行=4/4; 参照=light_palace_prison_priest_b:actions[0]; event=light_palace_prison_priest_b; actions=[CONV(value=""LIGHT_PALACE_PRISON_PRIEST_B"")]"
"LIGHT_PALACE_PRISON_GUARD_ENCOUNTER","地下牢の看守","止まれ。祝福を拒んだ者に、外の光を見せることは許されぬ。","","種別=会話; 行=1/3; 参照=light_palace_prison_guard_encounter:actions[0]; event=light_palace_prison_guard_encounter; actions=[CONV(value=""LIGHT_PALACE_PRISON_GUARD_ENCOUNTER"") -> BOSS(value=301071,bossStatMultiplier=1,winEventId=""light_palace_prison_guard_clear"")]"
